13812091,20514481,ST3
8801436,20514481,ST3
19993993,20514481,ST3
9109613,20514481,ST3
1048665,20514481,ST3
20514481,22712288,ST3
14647876,20514481,ST3
9499457,20514481,ST3
1490117,14230405,ST3
14230405,19685311,ST3
7143272,14230405,ST3
10899860,14230405,ST3
5656506,14230405,ST3
11213172,14230405,ST3
14230405,23066956,ST3
14230405,21247844,ST3
10131427,14230405,ST3
14230405,22434268,ST3
6527977,14230405,ST3
1896089,14230405,ST3
3673887,14230405,ST3
6399107,14230405,ST3
10318446,14230405,ST3
14230405,14702119,ST3
14230405,23658098,ST3
2575374,14230405,ST3
6856298,14230405,ST3
11370967,14230405,ST3
14230405,14598566,ST3
3672328,14230405,ST3
14230405,23058336,ST3
1913136,14230405,ST3
14230405,18613870,ST3
14230405,15034107,ST3
14230405,14988339,ST3
14230405,18504192,ST3
14230405,19582152,ST3
14230405,19290859,ST3
14230405,17557289,ST3
14230405,16706229,ST3
14230405,16098010,ST3
5297820,14230405,ST3
14230405,20082006,ST3
14230405,18542300,ST3
9840907,14230405,ST3
14230405,16166059,ST3
14230405,21308543,ST3
8106130,14230405,ST3
14230405,17857284,ST3
4716110,14230405,ST3
14168494,14230405,ST3
14129929,14230405,ST3
14230405,18457132,ST3
1613935,9766481,ST3
9766481,14284540,ST3
2668863,4623012,ST3
2668853,4623012,ST3
4623012,5751313,ST3
4623012,5751314,ST3
3613198,7911686,ST3
3078767,3613198,ST3
3613198,23130941,ST3
3613198,20128728,ST3
3236017,3613198,ST3
3613198,3959503,ST3
3613198,11044947,ST3
3613198,8980221,ST3
3613198,22410173,ST3
3613198,15768167,ST3
3613198,17927694,ST3
3613198,5822585,ST3
3613198,23294396,ST3
3577507,3613198,ST3
3613198,20091126,ST3
17891160,17891162,ST3
17891160,18492103,ST3
1158842,1158843,ST3
1158840,1158843,ST3
1158841,1158843,ST3
5832949,11723383,ST3
9261775,18583832,ST3
9261775,20822727,ST3
9261775,12973146,ST3
9261775,11358169,ST3
8273324,17467778,ST3
8219191,17467778,ST3
17467778,19141604,ST3
10695600,17467778,ST3
3061454,17467778,ST3
884867,912653,ST3
2668863,8793826,ST3
2668853,8793826,ST3
5751313,8793826,ST3
5751314,8793826,ST3
924033,23247734,ST3
2668863,18623183,ST3
2668853,18623183,ST3
5751313,18623183,ST3
5751314,18623183,ST3
10959933,19691919,ST3
5086587,10689659,ST3
5086587,19442138,ST3
5086587,6693221,ST3
5086587,12473411,ST3
5086587,20368648,ST3
3667136,5086587,ST3
5086587,23494305,ST3
5086587,10826994,ST3
5086587,9525318,ST3
5086587,15924093,ST3
1863214,5086587,ST3
5086587,21425787,ST3
5086587,20036910,ST3
5086587,23574216,ST3
5086587,10415388,ST3
5086587,10671994,ST3
5086587,22424633,ST3
5086587,8843442,ST3
1639107,15588201,ST3
15588201,22556551,ST3
18034383,19883483,ST3
18310878,19883483,ST3
1624010,19883483,ST3
19883483,20372195,ST3
19483244,19883483,ST3
3325456,19883483,ST3
8489742,19883483,ST3
18748516,19883483,ST3
19883483,22221713,ST3
10942052,19883483,ST3
3318214,19883483,ST3
11701818,17638222,ST3
11701818,16733950,ST3
8258909,22306604,ST3
16540473,22306604,ST3
22271237,22306604,ST3
3597316,22306604,ST3
4336715,22306604,ST3
657801,22306604,ST3
14502142,22306604,ST3
12524506,22306604,ST3
266990,22306604,ST3
8117216,22306604,ST3
13289545,22306604,ST3
19849797,22306604,ST3
21177597,22306604,ST3
22306604,22403259,ST3
17439818,22306604,ST3
18536907,22306604,ST3
11986970,22306604,ST3
10067028,22306604,ST3
19926877,22306604,ST3
4385640,22306604,ST3
14624031,22306604,ST3
20691789,22306604,ST3
19134229,22306604,ST3
22306604,23069799,ST3
14736188,22306604,ST3
12971450,22306604,ST3
20725036,22306604,ST3
18741084,22306604,ST3
12328424,22306604,ST3
17097179,22306604,ST3
5090669,22306604,ST3
3419825,22306604,ST3
20085210,22306604,ST3
7990222,7990229,ST3
15193,10369570,ST3
15193,9265781,ST3
15193,635006,ST3
15193,23484507,ST3
15193,11066055,ST3
15193,18850012,ST3
15193,6419481,ST3
15193,670011,ST3
15193,1704751,ST3
15193,17534703,ST3
15193,8481623,ST3
15193,18293811,ST3
15193,7976872,ST3
15193,302936,ST3
15193,5055545,ST3
15193,13812091,ST3
15193,20898459,ST3
15193,8801436,ST3
15193,19993993,ST3
15193,9109613,ST3
15193,1048665,ST3
15193,22712288,ST3
15193,14647876,ST3
15193,9499457,ST3
10177661,18397102,ST3
6031248,7911686,ST3
3078767,6031248,ST3
6031248,16529002,ST3
3959503,6031248,ST3
6031248,13783549,ST3
1477578,6031248,ST3
6031248,8980221,ST3
6031248,22410173,ST3
6031248,15768167,ST3
6031248,15527452,ST3
6031248,22919520,ST3
3584277,6031248,ST3
6031248,13335071,ST3
6031248,17727663,ST3
6031248,14840321,ST3
21125261,22807014,ST3
22948959,23630686,ST3
4020497,23630686,ST3
6233042,7227024,ST3
6233042,8801744,ST3
5148212,6233042,ST3
6233042,10006681,ST3
1158840,1158842,ST3
1158841,1158842,ST3
2668863,8625346,ST3
2668853,8625346,ST3
5751313,8625346,ST3
5751314,8625346,ST3
2362445,7911686,ST3
2362445,3078767,ST3
2362445,23130941,ST3
2362445,20128728,ST3
2362445,3236017,ST3
2362445,3959503,ST3
2362445,11044947,ST3
2362445,8980221,ST3
2362445,22410173,ST3
2362445,15768167,ST3
2362445,17927694,ST3
2362445,5822585,ST3
2362445,23294396,ST3
2362445,3577507,ST3
2362445,20091126,ST3
22135200,22135201,ST3
22135198,22135200,ST3
22135199,22135200,ST3
9604062,22501706,ST3
8273323,9604062,ST3
983036,9604062,ST3
3978710,9604062,ST3
7019244,9604062,ST3
9604062,19141603,ST3
8219190,9604062,ST3
9604062,10695599,ST3
8330064,8330065,ST3
17212288,17415423,ST3
3493991,22501706,ST3
3493991,8273323,ST3
983036,3493991,ST3
3493991,3978710,ST3
3493991,7019244,ST3
3493991,19141603,ST3
3493991,8219190,ST3
3493991,10695599,ST3
4382405,18536907,ST3
4382405,10067028,ST3
4382405,19926877,ST3
4382405,14736188,ST3
4382405,12971450,ST3
7872667,7872668,ST3
3078767,7911686,ST3
7911686,20654105,ST3
7911686,23130941,ST3
2825450,7911686,ST3
7911686,16324741,ST3
7911686,20544327,ST3
6188784,7911686,ST3
7911686,15461843,ST3
3236017,7911686,ST3
3959503,7911686,ST3
7911686,12232011,ST3
3239010,7911686,ST3
7911686,23390255,ST3
7911686,20806023,ST3
7911686,17638222,ST3
7237618,7911686,ST3
7911686,13121131,ST3
7911686,20310134,ST3
7911686,8980221,ST3
7911686,23596949,ST3
7911686,17984312,ST3
7911686,14311145,ST3
7911686,22410173,ST3
7911686,9325670,ST3
6319887,7911686,ST3
7911686,11993046,ST3
7911686,14876163,ST3
7911686,15831694,ST3
2418918,7911686,ST3
7911686,21285620,ST3
978946,7911686,ST3
7911686,17927694,ST3
6980854,7911686,ST3
7911686,23613195,ST3
7911686,10565544,ST3
7911686,11066056,ST3
7911686,22919520,ST3
7911686,16733950,ST3
3584277,7911686,ST3
7911686,12728035,ST3
7911686,21457925,ST3
3577507,7911686,ST3
7911686,13396233,ST3
1424647,7911686,ST3
13741605,23071780,ST3
6214331,23071780,ST3
13122191,23071780,ST3
3667135,23071780,ST3
616102,23071780,ST3
11050195,23071780,ST3
17156131,23071780,ST3
23036596,23071780,ST3
17477951,23071780,ST3
3078767,20654105,ST3
2825450,3078767,ST3
3078767,16324741,ST3
3078767,6959224,ST3
3078767,20544327,ST3
3078767,6188784,ST3
3078767,15461843,ST3
3078767,3236017,ST3
3078767,12232011,ST3
3078767,3239010,ST3
3078767,13783549,ST3
3078767,23390255,ST3
3078767,20806023,ST3
3078767,7237618,ST3
1477578,3078767,ST3
3078767,13121131,ST3
3078767,20310134,ST3
3078767,23596949,ST3
3078767,17984312,ST3
3078767,15768167,ST3
3078767,9325670,ST3
3078767,6319887,ST3
3078767,11993046,ST3
3078767,14876163,ST3
3078767,15831694,ST3
2418918,3078767,ST3
3078767,21285620,ST3
978946,3078767,ST3
3078767,17927694,ST3
3078767,6980854,ST3
3078767,23613195,ST3
3078767,11066056,ST3
3078767,22919520,ST3
3078767,3584277,ST3
3078767,12728035,ST3
3078767,21457925,ST3
3078767,13396233,ST3
1424647,3078767,ST3
3078767,17727663,ST3
3078767,14840321,ST3
20654105,23130941,ST3
20128728,20654105,ST3
3236017,20654105,ST3
3959503,20654105,ST3
11044947,20654105,ST3
8980221,20654105,ST3
20654105,22410173,ST3
15768167,20654105,ST3
17927694,20654105,ST3
5822585,20654105,ST3
20654105,23294396,ST3
3577507,20654105,ST3
20091126,20654105,ST3
1490117,19685311,ST3
1490117,7143272,ST3
1490117,10899860,ST3
1490117,5656506,ST3
1490117,14729256,ST3
1490117,23066956,ST3
1490117,21247844,ST3
1490117,10131427,ST3
1490117,22434268,ST3
1490117,6527977,ST3
1490117,1896089,ST3
1490117,3673887,ST3
1490117,6399107,ST3
1490117,10318446,ST3
1490117,14702119,ST3
1490117,2199598,ST3
1490117,23658098,ST3
1490117,2575374,ST3
1490117,11370967,ST3
1490117,14598566,ST3
1490117,3672328,ST3
1490117,23058336,ST3
1490117,9186576,ST3
1490117,10797051,ST3
1490117,1913136,ST3
1490117,14988339,ST3
1490117,18504192,ST3
1490117,19582152,ST3
1490117,19290859,ST3
1490117,17557289,ST3
1490117,16706229,ST3
1490117,16098010,ST3
1490117,5297820,ST3
1490117,20082006,ST3
1490117,18542300,ST3
1490117,9840907,ST3
1490117,16166059,ST3
1490117,8106130,ST3
1490117,17857284,ST3
1490117,4716110,ST3
1490117,14168494,ST3
1490117,14129929,ST3
6704750,19351243,ST3
2906491,6704750,ST3
10207808,10207809,ST3
20544327,23130941,ST3
19868933,23130941,ST3
2252378,23130941,ST3
15461843,23130941,ST3
3236017,23130941,ST3
1663419,23130941,ST3
12232011,23130941,ST3
3239010,23130941,ST3
23130941,23390255,ST3
20806023,23130941,ST3
7237618,23130941,ST3
17551461,23130941,ST3
14763206,23130941,ST3
11044947,23130941,ST3
13121131,23130941,ST3
21374275,23130941,ST3
1037968,23130941,ST3
20310134,23130941,ST3
17984312,23130941,ST3
15768167,23130941,ST3
6319887,23130941,ST3
22137915,23130941,ST3
14876163,23130941,ST3
15831694,23130941,ST3
20870396,23130941,ST3
21285620,23130941,ST3
978946,23130941,ST3
17927694,23130941,ST3
10565544,23130941,ST3
11066056,23130941,ST3
12728035,23130941,ST3
21457925,23130941,ST3
20091126,23130941,ST3
13396233,23130941,ST3
9756057,23130941,ST3
1769771,23130941,ST3
3108499,23130941,ST3
367770,2668863,ST3
367770,2668853,ST3
367770,5751313,ST3
367770,5751314,ST3
2668863,14317425,ST3
2668853,14317425,ST3
5751313,14317425,ST3
5751314,14317425,ST3
947406,12222321,ST3
5498222,23252484,ST3
5498222,10601019,ST3
5498222,10368839,ST3
5498222,16924659,ST3
5498222,18600879,ST3
5498222,17791385,ST3
5498222,5523389,ST3
5498222,9592646,ST3
2538511,5498222,ST3
5498222,13834118,ST3
5498222,10878062,ST3
970144,19360483,ST3
10685269,19549489,ST3
19549489,21247844,ST3
10131427,19549489,ST3
6527977,19549489,ST3
1896089,19549489,ST3
14702119,19549489,ST3
2575374,19549489,ST3
11730227,19549489,ST3
14598566,19549489,ST3
19549489,23058336,ST3
10656323,19549489,ST3
16098010,19549489,ST3
8389315,19549489,ST3
5297820,19549489,ST3
19549489,20082006,ST3
10169905,19549489,ST3
4716110,19549489,ST3
8258909,9696025,ST3
2069219,8258909,ST3
8258909,13924908,ST3
228212,8258909,ST3
8258909,17439818,ST3
8258909,20691789,ST3
8258909,19134229,ST3
8258909,10478671,ST3
288695,8258909,ST3
7678253,8258909,ST3
3058818,17871427,ST3
3024985,3024992,ST3
3024982,3024985,ST3
3024972,3024985,ST3
3024981,3024985,ST3
3024971,3024985,ST3
3024979,3024985,ST3
3024978,3024985,ST3
2521140,9265781,ST3
2521140,2521141,ST3
2521140,8481623,ST3
2521140,8801436,ST3
6214331,20954717,ST3
13122191,20954717,ST3
3667135,20954717,ST3
17477951,20954717,ST3
8273324,16458722,ST3
8273324,8805649,ST3
8273324,9604063,ST3
4193496,8273324,ST3
5102753,8273324,ST3
983037,8273324,ST3
3978711,8273324,ST3
7019245,8273324,ST3
2668863,18269745,ST3
2668853,18269745,ST3
5751313,18269745,ST3
5751314,18269745,ST3
2325202,16995204,ST3
15295408,23370708,ST3
1983098,20681845,ST3
20681845,22743765,ST3
12903179,16540473,ST3
12524506,16540473,ST3
16540473,22301096,ST3
7034031,16540473,ST3
16540473,18536907,ST3
10067028,16540473,ST3
16540473,19926877,ST3
11517213,16540473,ST3
14736188,16540473,ST3
12971450,16540473,ST3
16540473,19247466,ST3
10391639,16540473,ST3
7678253,16540473,ST3
16540473,16987999,ST3
2825450,16529002,ST3
2825450,3959503,ST3
2825450,13783549,ST3
1477578,2825450,ST3
2825450,8980221,ST3
2825450,22410173,ST3
2825450,15768167,ST3
2825450,15527452,ST3
2825450,22919520,ST3
2825450,3584277,ST3
2825450,13335071,ST3
2825450,17727663,ST3
2825450,14840321,ST3
8135072,8352957,ST3
8135072,8352956,ST3
9696025,17439818,ST3
9696025,20691789,ST3
9696025,19134229,ST3
9696025,17573230,ST3
9265781,10369570,ST3
635006,10369570,ST3
10369570,23484507,ST3
10369570,18850012,ST3
670011,10369570,ST3
10369570,18293811,ST3
302936,10369570,ST3
10369570,13325917,ST3
5055545,10369570,ST3
10369570,13812091,ST3
10369570,20898459,ST3
9109613,10369570,ST3
10369570,22712288,ST3
10369570,14647876,ST3
2668863,7760801,ST3
2668853,7760801,ST3
5751313,7760801,ST3
5751314,7760801,ST3
12306305,15854363,ST3
12306305,21291602,ST3
1699613,12306305,ST3
12306305,13292288,ST3
12306305,17788458,ST3
12306305,16397911,ST3
316912,12345227,ST3
316912,19994918,ST3
316912,20023016,ST3
12345227,13927065,ST3
12345227,23252484,ST3
7006052,12345227,ST3
12345227,14157859,ST3
7458833,12345227,ST3
775447,12345227,ST3
10337386,12345227,ST3
12345227,18600879,ST3
12345227,22221713,ST3
9592646,12345227,ST3
6501291,12345227,ST3
12236729,12345227,ST3
12345227,18865693,ST3
2538511,12345227,ST3
12345227,20023016,ST3
3318214,12345227,ST3
12345227,14341904,ST3
10878062,12345227,ST3
6214331,13122191,ST3
2852141,6214331,ST3
6214331,16142024,ST3
3667135,6214331,ST3
6214331,11522419,ST3
616102,6214331,ST3
3459078,6214331,ST3
6214331,11050195,ST3
6214331,17156131,ST3
6214331,17477951,ST3
8069594,21967215,ST3
11457386,21967215,ST3
20741536,21967215,ST3
21369761,21967215,ST3
14711051,21967215,ST3
14432775,21967215,ST3
17371628,21967215,ST3
19060603,21967215,ST3
635006,9265781,ST3
9265781,23484507,ST3
9265781,11066055,ST3
9265781,18850012,ST3
6419481,9265781,ST3
2521141,9265781,ST3
670011,9265781,ST3
1704751,9265781,ST3
9265781,17534703,ST3
8481623,9265781,ST3
9265781,18293811,ST3
7976872,9265781,ST3
302936,9265781,ST3
9265781,13325917,ST3
5055545,9265781,ST3
9265781,13812091,ST3
9265781,20898459,ST3
8801436,9265781,ST3
9265781,19993993,ST3
1048665,9265781,ST3
9265781,14647876,ST3
9265781,9499457,ST3
12903179,22271237,ST3
12524506,22271237,ST3
22271237,22301096,ST3
7034031,22271237,ST3
18536907,22271237,ST3
10067028,22271237,ST3
19926877,22271237,ST3
11517213,22271237,ST3
14736188,22271237,ST3
12971450,22271237,ST3
19247466,22271237,ST3
10391639,22271237,ST3
7678253,22271237,ST3
16987999,22271237,ST3
7525367,22427840,ST3
5246170,22427840,ST3
4407823,9983757,ST3
1613935,13955716,ST3
1613935,13351384,ST3
1613935,7309170,ST3
1613935,2069219,ST3
1613935,22261730,ST3
1613935,14284540,ST3
1613935,17573230,ST3
1613935,16545678,ST3
2668863,12678589,ST3
2668853,12678589,ST3
5751313,12678589,ST3
5751314,12678589,ST3
12055086,21519782,ST3
11203339,12055086,ST3
1008325,1008326,ST3
7143272,19685311,ST3
10899860,19685311,ST3
5656506,19685311,ST3
14729256,19685311,ST3
11213172,19685311,ST3
19685311,23066956,ST3
19685311,21247844,ST3
10131427,19685311,ST3
6527977,19685311,ST3
1896089,19685311,ST3
3673887,19685311,ST3
6399107,19685311,ST3
14702119,19685311,ST3
2199598,19685311,ST3
19685311,23658098,ST3
2575374,19685311,ST3
6856298,19685311,ST3
11370967,19685311,ST3
19685311,21585794,ST3
14598566,19685311,ST3
19685311,23058336,ST3
9186576,19685311,ST3
1913136,19685311,ST3
18613870,19685311,ST3
15034107,19685311,ST3
14988339,19685311,ST3
18504192,19685311,ST3
19582152,19685311,ST3
17557289,19685311,ST3
16706229,19685311,ST3
16098010,19685311,ST3
5297820,19685311,ST3
19685311,20082006,ST3
9840907,19685311,ST3
16166059,19685311,ST3
19685311,21308543,ST3
8106130,19685311,ST3
4716110,19685311,ST3
18457132,19685311,ST3
18991846,19685311,ST3
7143272,10899860,ST3
5656506,7143272,ST3
7143272,14729256,ST3
7143272,23066956,ST3
7143272,21247844,ST3
7143272,10131427,ST3
7143272,22434268,ST3
6527977,7143272,ST3
1896089,7143272,ST3
3673887,7143272,ST3
7143272,10318446,ST3
7143272,14702119,ST3
2199598,7143272,ST3
7143272,23658098,ST3
2575374,7143272,ST3
7143272,11370967,ST3
7143272,11730227,ST3
7143272,14598566,ST3
3672328,7143272,ST3
7143272,23058336,ST3
7143272,9186576,ST3
7143272,18613870,ST3
7143272,15034107,ST3
7143272,14988339,ST3
7143272,18504192,ST3
7143272,19582152,ST3
7143272,19290859,ST3
7143272,17557289,ST3
7143272,16706229,ST3
7143272,16098010,ST3
5297820,7143272,ST3
7143272,20082006,ST3
7143272,18542300,ST3
7143272,9840907,ST3
7143272,16166059,ST3
7143272,21308543,ST3
7143272,17857284,ST3
4716110,7143272,ST3
7143272,14168494,ST3
7143272,14129929,ST3
7143272,18457132,ST3
16324741,16529002,ST3
3959503,16324741,ST3
13783549,16324741,ST3
1477578,16324741,ST3
8980221,16324741,ST3
16324741,22410173,ST3
15768167,16324741,ST3
15527452,16324741,ST3
16324741,22919520,ST3
3584277,16324741,ST3
13335071,16324741,ST3
16324741,17727663,ST3
14840321,16324741,ST3
15854363,17788458,ST3
4889264,15854363,ST3
2214602,15376869,ST3
15376869,20109527,ST3
9481276,15376869,ST3
15376869,23294175,ST3
12859344,15376869,ST3
16845107,22261730,ST3
8546232,16845107,ST3
5299276,16845107,ST3
5148212,7227024,ST3
4591683,21585794,ST3
635006,11066055,ST3
635006,18850012,ST3
635006,6419481,ST3
635006,2521141,ST3
635006,1704751,ST3
635006,17534703,ST3
635006,7976872,ST3
635006,13325917,ST3
635006,20898459,ST3
635006,8801436,ST3
635006,19993993,ST3
635006,9109613,ST3
635006,1048665,ST3
635006,22712288,ST3
635006,9499457,ST3
4684601,8069594,ST3
4684601,11457386,ST3
4684601,20741536,ST3
4684601,21369761,ST3
4684601,14711051,ST3
4684601,14432775,ST3
4684601,17371628,ST3
4684601,19060603,ST3
21195765,22197335,ST3
17728719,21195765,ST3
982287,21195765,ST3
6302320,17094820,ST3
1111286,17094820,ST3
2668863,18269744,ST3
2668853,18269744,ST3
5751313,18269744,ST3
5751314,18269744,ST3
17930256,22728536,ST3
21754657,22728536,ST3
22728534,22728536,ST3
18850012,23484507,ST3
6419481,23484507,ST3
17534703,23484507,ST3
8481623,23484507,ST3
7976872,23484507,ST3
13325917,23484507,ST3
13812091,23484507,ST3
20898459,23484507,ST3
10079611,23484507,ST3
8801436,23484507,ST3
19993993,23484507,ST3
1048665,23484507,ST3
14647876,23484507,ST3
20601754,20601755,ST3
20601755,20601757,ST3
10795866,10819149,ST3
7908169,10819149,ST3
11673906,11673907,ST3
783717,16012363,ST3
783717,16307790,ST3
588571,783717,ST3
20128728,20544327,ST3
19868933,20128728,ST3
2252378,20128728,ST3
15461843,20128728,ST3
1663419,20128728,ST3
12232011,20128728,ST3
3239010,20128728,ST3
20128728,23390255,ST3
20128728,20806023,ST3
7237618,20128728,ST3
17551461,20128728,ST3
14763206,20128728,ST3
11044947,20128728,ST3
13121131,20128728,ST3
20128728,21374275,ST3
1037968,20128728,ST3
20128728,20310134,ST3
17984312,20128728,ST3
6319887,20128728,ST3
20128728,22137915,ST3
14876163,20128728,ST3
15831694,20128728,ST3
20128728,20870396,ST3
20128728,21285620,ST3
978946,20128728,ST3
11066056,20128728,ST3
12728035,20128728,ST3
20128728,21457925,ST3
20091126,20128728,ST3
13396233,20128728,ST3
9756057,20128728,ST3
1769771,20128728,ST3
3108499,20128728,ST3
6959224,16529002,ST3
3959503,6959224,ST3
6959224,13783549,ST3
1477578,6959224,ST3
6959224,8980221,ST3
6959224,22410173,ST3
6959224,15527452,ST3
6959224,22919520,ST3
3584277,6959224,ST3
6959224,13335071,ST3
6959224,17727663,ST3
6959224,14840321,ST3
2461168,2668863,ST3
2461168,2668853,ST3
2461168,5751313,ST3
2461168,5751314,ST3
11066055,18850012,ST3
670011,11066055,ST3
1704751,11066055,ST3
11066055,18293811,ST3
302936,11066055,ST3
11066055,13325917,ST3
11066055,13812091,ST3
11066055,20898459,ST3
9109613,11066055,ST3
11066055,22712288,ST3
11066055,14647876,ST3
8496070,12461924,ST3
5656506,10899860,ST3
10899860,14729256,ST3
10899860,23066956,ST3
10899860,21247844,ST3
10131427,10899860,ST3
10899860,22434268,ST3
6527977,10899860,ST3
1896089,10899860,ST3
3673887,10899860,ST3
6399107,10899860,ST3
10318446,10899860,ST3
10899860,14702119,ST3
2199598,10899860,ST3
2575374,10899860,ST3
10899860,14598566,ST3
3672328,10899860,ST3
10899860,23058336,ST3
9186576,10899860,ST3
10656323,10899860,ST3
1913136,10899860,ST3
10899860,18613870,ST3
10899860,15034107,ST3
10899860,14988339,ST3
10899860,18504192,ST3
10899860,19582152,ST3
10899860,19290859,ST3
10899860,17557289,ST3
10899860,16706229,ST3
10899860,16098010,ST3
8389315,10899860,ST3
5297820,10899860,ST3
10899860,20082006,ST3
10899860,18542300,ST3
9840907,10899860,ST3
10169905,10899860,ST3
10899860,16166059,ST3
10899860,21308543,ST3
8106130,10899860,ST3
10899860,17857284,ST3
